id,loan_paid_back
594095,0.8902161568403244
594096,0.0017638214631006
594097,0.9406260102987288
594098,0.818249836564064
594099,0.9378016740083694
594100,0.9128385037183762
594101,0.9117682576179504
594102,0.6973177641630173
594103,0.8382765650749207
594104,0.9747136682271956
594105,0.94735187292099
594106,0.9525458812713624
594107,0.9252072125673294
594108,0.9091071337461472
594109,0.9795316755771636
594110,0.9806911647319794
594111,0.5921704024076462
594112,0.8797594904899597
594113,0.908433273434639
594114,0.948392614722252
594115,0.0279939686879515
594116,0.896457850933075
594117,0.0038528271252289
594118,0.0460160351358354
594119,0.7390843629837036
594120,0.9454321265220642
594121,0.9019618481397628
594122,0.9876106679439544
594123,0.9843163937330246
594124,0.9802313596010208
594125,0.5623924732208252
594126,0.063340516295284
594127,0.7134748995304108
594128,0.0265239980071783
594129,0.9943015724420547
594130,0.9771470278501512
594131,0.4700715243816376
594132,0.9932208508253098
594133,0.9693606793880464
594134,0.8904024809598923
594135,0.010042069829069
594136,0.9781165719032288
594137,0.9269302040338516
594138,0.8861829340457916
594139,0.9398151636123656
594140,0.9580630213022232
594141,0.9836584478616714
594142,0.9301537722349168
594143,0.9621724784374236
594144,0.622474730014801
594145,0.9877789914608002
594146,0.9875954687595369
594147,0.9771653562784196
594148,0.926512137055397
594149,0.8009879291057587
594150,0.9832578599452972
594151,0.9484361857175828
594152,0.995166078209877
594153,0.9857954233884813
594154,0.9089844226837158
594155,0.0372819625772535
594156,0.7656974196434021
594157,0.7091631591320038
594158,0.9060137569904329
594159,0.9400153756141664
594160,0.9080540984869004
594161,0.9916729182004927
594162,0.994687244296074
594163,0.9767868220806122
594164,0.5892211869359016
594165,0.0021251116704661
594166,0.992457702755928
594167,0.9727188497781754
594168,0.920501321554184
594169,0.8728770315647125
594170,0.9608243703842164
594171,0.9255059957504272
594172,0.0016934236919041
594173,0.0099247710313647
594174,0.9815882593393326
594175,0.1518796384334564
594176,0.9609784930944444
594177,0.8007701635360718
594178,0.905461236834526
594179,0.8021526485681534
594180,0.9006611853837967
594181,0.8075765669345856
594182,0.9622814506292344
594183,0.0042448937310837
594184,0.9808978885412216
594185,0.9670457690954208
594186,0.9386681020259856
594187,0.002356259006774
594188,0.9750780761241912
594189,0.9983596801757812
594190,0.4085425958037376
594191,0.9824977964162828
594192,0.95883409678936
594193,0.890839010477066
594194,0.7574075013399124
594195,0.9694997817277908
594196,0.9449643790721892
594197,0.5619403049349785
594198,0.8334803730249405
594199,0.9755783826112748
594200,0.9679754227399826
594201,0.9322396218776704
594202,0.0171515808906406
594203,0.9957801550626756
594204,0.9613856226205826
594205,0.8083343803882599
594206,0.9379967898130416
594207,0.6098573729395866
594208,0.0095661123050376
594209,0.9455505311489104
594210,0.986167386174202
594211,0.9309751242399216
594212,0.9760246574878692
594213,0.0264542968943715
594214,0.934878408908844
594215,0.9286466091871262
594216,0.9925747215747832
594217,0.919904723763466
594218,0.7503924071788788
594219,0.9834282249212264
594220,0.970026269555092
594221,0.9945561736822128
594222,0.5098133534193039
594223,0.9775229245424272
594224,0.9903806746006012
594225,0.940505787730217
594226,0.9956905245780944
594227,0.9125861525535583
594228,0.94891294836998
594229,0.7334401309490204
594230,0.9736390709877014
594231,0.8743059486150742
594232,0.9838575422763824
594233,0.958726406097412
594234,0.1680416390299797
594235,0.6747615337371826
594236,0.95057974755764
594237,0.7927070409059525
594238,0.980159729719162
594239,0.9696018099784852
594240,0.9926232248544692
594241,0.0074164237594231
594242,0.9961738735437392
594243,0.7833456248044968
594244,0.8203586488962173
594245,0.0185523531399667
594246,0.4223837330937385
594247,0.9363017678260804
594248,0.9566680043935776
594249,0.9924115985631944
594250,0.0162508846260607
594251,0.9281772524118423
594252,0.9615530073642732
594253,0.0069878235226497
594254,0.989725574851036
594255,0.8956882804632187
594256,0.9920616745948792
594257,0.9849793612957
594258,0.8095078766345978
594259,0.896878570318222
594260,0.2423284202814102
594261,0.8306995183229446
594262,0.7478431910276413
594263,0.9243638515472412
594264,0.9327514171600342
594265,0.9510718137025832
594266,0.9863188117742538
594267,0.9646058976650238
594268,0.8031377643346786
594269,0.0474102515727281
594270,0.8187068402767181
594271,0.9552170634269714
594272,0.9481097906827928
594273,0.1158801671117544
594274,0.0126213068142533
594275,0.909711256623268
594276,0.996693193912506
594277,0.9735537469387054
594278,0.9956056475639344
594279,0.9576717764139177
594280,0.8096038550138474
594281,0.5855691358447075
594282,0.821008712053299
594283,0.818002387881279
594284,0.9429669827222824
594285,0.9224256277084352
594286,0.9824603497982024
594287,0.8632141351699829
594288,0.0039619787712581
594289,0.98306742310524
594290,0.0067510880762711
594291,0.6371685266494751
594292,0.8508766442537308
594293,0.0018065915210172
594294,0.997596949338913
594295,0.9164013415575027
594296,0.9838168174028395
594297,0.979262962937355
594298,0.959880754351616
594299,0.4742607325315475
594300,0.9281833916902542
594301,0.9949479401111604
594302,0.8495052456855774
594303,0.9912268370389938
594304,0.9993499666452408
594305,0.9555456787347794
594306,0.9065627455711364
594307,0.9801792800426484
594308,0.9814322739839554
594309,0.9596638381481172
594310,0.9642591029405594
594311,0.9449065029621124
594312,0.9728951156139374
594313,0.7551492899656296
594314,0.836301326751709
594315,0.9788125902414322
594316,0.6618708819150925
594317,0.9941277652978896
594318,0.0176871565636247
594319,0.8856330215930939
594320,0.9267146289348602
594321,0.8104552328586578
594322,0.865839421749115
594323,0.9785699993371964
594324,0.98194620013237
594325,0.9676323235034944
594326,0.5600805431604385
594327,0.9840922802686692
594328,0.0375659670680761
594329,0.99444417655468
594330,0.9758041799068452
594331,0.9958960860967636
594332,0.9477151930332184
594333,0.981664851307869
594334,0.0016329103091266
594335,0.9900563508272172
594336,0.8298111259937286
594337,0.827340766787529
594338,0.9694567769765854
594339,0.894069254398346
594340,0.9993831515312196
594341,0.5905211493372917
594342,0.3529494479298591
594343,0.9863444417715072
594344,0.8214083611965179
594345,0.8613679558038712
594346,0.9922295063734056
594347,0.9645468443632126
594348,0.9772013425827026
594349,0.9529550671577454
594350,0.6856180131435394
594351,0.977497100830078
594352,0.9786168932914734
594353,0.5548769161105156
594354,0.022327127167955
594355,0.9616239070892334
594356,0.9457223862409592
594357,0.9225371181964874
594358,0.6124561280012131
594359,0.9421063363552094
594360,0.0022546455438714
594361,0.6354931443929672
594362,0.0126422496978193
594363,0.96925188601017
594364,0.9946525692939758
594365,0.9909844249486924
594366,0.8477051854133606
594367,0.9069921672344208
594368,0.905562311410904
594369,0.8150810748338699
594370,0.6491537913680077
594371,0.978856399655342
594372,0.9239095449447632
594373,0.77870973944664
594374,0.8798319697380066
594375,0.0162560136523097
594376,0.9175361543893814
594377,0.908495157957077
594378,0.8905793875455856
594379,0.8279050588607788
594380,0.9832783639431
594381,0.9075171947479248
594382,0.9064128696918488
594383,0.3158836178481579
594384,0.9118716716766356
594385,0.9257447570562364
594386,0.0019340270227985
594387,0.89798703789711
594388,0.9323840439319612
594389,0.9605330377817154
594390,0.9593920409679412
594391,0.9627452939748764
594392,0.971954345703125
594393,0.993929848074913
594394,0.9714643359184264
594395,0.0046560649643652
594396,0.9865987151861192
594397,0.9965544193983078
594398,0.95911705493927
594399,0.9651733785867692
594400,0.9512978792190552
594401,0.9781885147094728
594402,0.0017205144977197
594403,0.865673765540123
594404,0.0109452548203989
594405,0.7527073919773102
594406,0.963903546333313
594407,0.7488022148609161
594408,0.7646206468343735
594409,0.8867278099060059
594410,0.4822699651122093
594411,0.9892774969339372
594412,0.9630539268255234
594413,0.9592022895812988
594414,0.2811964340507984
594415,0.992976889014244
594416,0.5421630367636681
594417,0.6202312111854553
594418,0.9237994104623796
594419,0.0062984457472339
594420,0.979704573750496
594421,0.8042184859514236
594422,0.1726315319538116
594423,0.8753965198993683
594424,0.6410346776247025
594425,0.8994752466678619
594426,0.9235191643238068
594427,0.928542584180832
594428,0.9483848810195924
594429,0.5013414174318314
594430,0.9303099364042282
594431,0.824527844786644
594432,0.95180144906044
594433,0.972502827644348
594434,0.9809413999319077
594435,0.8557365238666534
594436,0.998861476778984
594437,0.9153888523578644
594438,0.4466796144843101
594439,0.9991398453712464
594440,0.9940637201070786
594441,0.9795254170894624
594442,0.0074577697087079
594443,0.794914111495018
594444,0.9495232403278352
594445,0.8240041136741638
594446,0.9528530538082124
594447,0.9878191351890564
594448,0.64955173432827
594449,0.7922106683254242
594450,0.9721041321754456
594451,0.8809760510921478
594452,0.9085878431797028
594453,0.9468369036912918
594454,0.9484669864177704
594455,0.7462942153215408
594456,0.9628030210733414
594457,0.929754599928856
594458,0.8112867027521133
594459,0.9588983058929444
594460,0.0136598469689488
594461,0.9994482547044754
594462,0.974054291844368
594463,0.9772304594516754
594464,0.9320879876613616
594465,0.9397731125354768
594466,0.9572616666555404
594467,0.8544389009475708
594468,0.8822706192731857
594469,0.9837707281112672
594470,0.4965516328811645
594471,0.8101755976676941
594472,0.7127010673284531
594473,0.9349871277809144
594474,0.9111424684524536
594475,0.6327517181634903
594476,0.9967665076255798
594477,0.9750108122825624
594478,0.0805199993774294
594479,0.8878375887870789
594480,0.3558535948395729
594481,0.8346773535013199
594482,0.9736351668834686
594483,0.985242396593094
594484,0.884906604886055
594485,0.998464435338974
594486,0.7140651941299438
594487,0.9831295311450958
594488,0.8232699930667877
594489,0.797127440571785
594490,0.9621443152427672
594491,0.9753625839948654
594492,0.4690823182463646
594493,0.8984686136245728
594494,0.9901606738567352
594495,0.9763242602348328
594496,0.9689275920391084
594497,0.8901640474796295
594498,0.8066793233156204
594499,0.9333690106868744
594500,0.954977199435234
594501,0.9233473986387252
594502,0.927863910794258
594503,0.9788049161434174
594504,0.8878697901964188
594505,0.0029800581687595
594506,0.6695330142974854
594507,0.9815533012151718
594508,0.9816181659698486
594509,0.9341736137866974
594510,0.5848660096526146
594511,0.9111937880516052
594512,0.643007680773735
594513,0.9973277151584624
594514,0.9174836426973344
594515,0.9073973447084428
594516,0.3801856189966202
594517,0.8559782356023788
594518,0.7247749865055084
594519,0.9334446489810944
594520,0.6194444969296455
594521,0.9876222163438796
594522,0.6307365298271179
594523,0.9673799127340316
594524,0.935333088040352
594525,0.8648931086063385
594526,0.908791646361351
594527,0.0158096151426434
594528,0.2703790552914142
594529,0.9645534306764604
594530,0.9914901852607728
594531,0.9752890765666962
594532,0.960778996348381
594533,0.9718766808509828
594534,0.8895263075828552
594535,0.8297950327396393
594536,0.9155390560626984
594537,0.997616320848465
594538,0.8916241675615311
594539,0.9798466563224792
594540,0.997770681977272
594541,0.8374034613370895
594542,0.8316441029310226
594543,0.0904957763850689
594544,0.9926243126392365
594545,0.8582306951284409
594546,0.9379817545413972
594547,0.8242006003856659
594548,0.5709173306822777
594549,0.9143123179674147
594550,0.2073516137897968
594551,0.8433108627796173
594552,0.9788697957992554
594553,0.9285213351249696
594554,0.9548335522413254
594555,0.92147795855999
594556,0.9696879535913469
594557,0.9334463775157928
594558,0.949234202504158
594559,0.9051230698823928
594560,0.8659848719835281
594561,0.9920148104429244
594562,0.9739032238721848
594563,0.9437172263860704
594564,0.9982347190380096
594565,0.9612889140844344
594566,0.9895323663949966
594567,0.9021122008562088
594568,0.9724459797143936
594569,0.9973821192979812
594570,0.0165817514061927
594571,0.9517665803432463
594572,0.9293472170829772
594573,0.7679266482591629
594574,0.8865299671888351
594575,0.9327127188444138
594576,0.6581418663263321
594577,0.9952276796102524
594578,0.572469100356102
594579,0.9761772900819778
594580,0.1141277123242616
594581,0.8647200912237167
594582,0.997336372733116
594583,0.8706543743610382
594584,0.9176724404096605
594585,0.6823141723871231
594586,0.9216095507144928
594587,0.939632013440132
594588,0.9906652718782424
594589,0.9888400435447692
594590,0.977331668138504
594591,0.6302311196923256
594592,0.9541766345500946
594593,0.7497351169586182
594594,0.0183570680674165
594595,0.8052460849285126
594596,0.4622837975621223
594597,0.9182505160570144
594598,0.629977785050869
594599,0.9699484407901764
594600,0.8763468861579895
594601,0.2961190864443779
594602,0.9889318645000458
594603,0.966029405593872
594604,0.9988536983728408
594605,0.9003778845071793
594606,0.9828111082315444
594607,0.9595132768154144
594608,0.9799698740243912
594609,0.977573812007904
594610,0.986652597784996
594611,0.9632478803396224
594612,0.9934217929840088
594613,0.9341638833284378
594614,0.9357012510299684
594615,0.788386195898056
594616,0.8530241698026657
594617,0.8151542395353317
594618,0.9782226383686066
594619,0.9863142371177672
594620,0.8909372091293335
594621,0.9422230124473572
594622,0.9785190671682358
594623,0.3835566714406013
594624,0.9854852855205536
594625,0.9006282538175583
594626,0.9279201477766036
594627,0.9779404997825624
594628,0.9726704955101012
594629,0.0024403223942499
594630,0.8438774347305298
594631,0.9886817932128906
594632,0.9282069206237792
594633,0.650524690747261
594634,0.6963115036487579
594635,0.0802040565758943
594636,0.92392335832119
594637,0.9410945475101472
594638,0.9837487787008286
594639,0.9935854375362396
594640,0.9941352009773254
594641,0.8513903021812439
594642,0.9633518755435944
594643,0.9836568534374236
594644,0.8872720152139664
594645,0.6508173793554306
594646,0.906307965517044
594647,0.8943461328744888
594648,0.945268616080284
594649,0.9918556809425354
594650,0.8263280838727951
594651,0.5713526383042336
594652,0.6360440701246262
594653,0.6420459747314453
594654,0.7275299727916718
594655,0.0170026973355561
594656,0.958481714129448
594657,0.6133462265133858
594658,0.8752502501010895
594659,0.9961300939321518
594660,0.8763357549905777
594661,0.9577960073947906
594662,0.9834921807050704
594663,0.9480694383382796
594664,0.9922579526901244
594665,0.018434781813994
594666,0.7885856032371521
594667,0.993285596370697
594668,0.5455345138907433
594669,0.9885046631097794
594670,0.8716725260019302
594671,0.980636402964592
594672,0.9065121412277222
594673,0.0359506583772599
594674,0.6767594665288925
594675,0.7718766927719116
594676,0.0213754153810441
594677,0.8855106830596924
594678,0.9814366400241852
594679,0.0104790064506232
594680,0.9881345480680466
594681,0.975862756371498
594682,0.9597812741994858
594683,0.9969590604305268
594684,0.912729561328888
594685,0.0417227479629218
594686,0.9689820557832718
594687,0.858761191368103
594688,0.970486745238304
594689,0.8377358019351959
594690,0.955138549208641
594691,0.993351712822914
594692,0.9229973256587982
594693,0.4932164028286934
594694,0.932899296283722
594695,0.9906619787216188
594696,0.9713625609874724
594697,0.9679910391569138
594698,0.9974396228790284
594699,0.5983366742730141
594700,0.5594807490706444
594701,0.9283337891101836
594702,0.9106077998876572
594703,0.8959676772356033
594704,0.6932787150144577
594705,0.9581587612628936
594706,0.0248870099894702
594707,0.1196182630956173
594708,0.998389407992363
594709,0.0481838202103972
594710,0.9793365746736526
594711,0.9679873585700988
594712,0.6646088808774948
594713,0.4645278975367546
594714,0.9983797073364258
594715,0.964812621474266
594716,0.813528448343277
594717,0.0343084982596337
594718,0.91482113301754
594719,0.9431815594434738
594720,0.6777599453926086
594721,0.9900449812412262
594722,0.980847105383873
594723,0.9995423257350922
594724,0.0054717344464734
594725,0.9966629147529602
594726,0.935371682047844
594727,0.7543088346719742
594728,0.0398211348801851
594729,0.9724418967962264
594730,0.9598456621170044
594731,0.768867164850235
594732,0.983541950583458
594733,0.7753530740737915
594734,0.0107442388543859
594735,0.9083878844976424
594736,0.9932315796613692
594737,0.9959104359149932
594738,0.2375479936599731
594739,0.9739748239517212
594740,0.0147898115683346
594741,0.9776175320148468
594742,0.7722068428993225
594743,0.8370871394872665
594744,0.8303841054439545
594745,0.9558289647102356
594746,0.9296722114086152
594747,0.865624725818634
594748,0.9805237799882888
594749,0.9907496571540833
594750,0.0108977062627673
594751,0.9959317743778228
594752,0.0044657296384684
594753,0.9994825720787048
594754,0.0730429263785481
594755,0.5783865228295326
594756,0.5568335652351379
594757,0.9499074518680573
594758,0.9795213639736176
594759,0.7274204194545746
594760,0.9746834635734558
594761,0.966839149594307
594762,0.9303239434957504
594763,0.8862224966287613
594764,0.7506747096776962
594765,0.9950159341096878
594766,0.9851013422012328
594767,0.9238239377737044
594768,0.977573737502098
594769,0.851931169629097
594770,0.9011554718017578
594771,0.993687391281128
594772,0.8432611376047134
594773,0.9814154505729676
594774,0.4824846014380455
594775,0.980322390794754
594776,0.9829592704772948
594777,0.9379869401454926
594778,0.0055349944159388
594779,0.9704365581274031
594780,0.9844719618558884
594781,0.9535554200410844
594782,0.5436130166053772
594783,0.939578652381897
594784,0.9257396012544632
594785,0.1394216045737266
594786,0.0102719760034233
594787,0.0067358076339587
594788,0.9918469488620758
594789,0.9404791295528412
594790,0.9720837473869324
594791,0.9630746245384216
594792,0.99378202855587
594793,0.1679689474403858
594794,0.9956578761339188
594795,0.583583727478981
594796,0.8996240198612213
594797,0.9494805186986924
594798,0.9926057308912276
594799,0.6986727714538574
594800,0.9942753165960312
594801,0.9826024025678636
594802,0.8784592002630234
594803,0.0073754052864387
594804,0.9939328581094742
594805,0.0483141653239727
594806,0.8273506313562393
594807,0.0076961319427937
594808,0.9513501077890396
594809,0.9682217985391616
594810,0.5783906579017639
594811,0.7712265402078629
594812,0.923451527953148
594813,0.0077478372259065
594814,0.9983913004398346
594815,0.993189200758934
594816,0.9990445375442504
594817,0.9790170192718506
594818,0.9389437437057496
594819,0.4558199867606163
594820,0.4659687876701355
594821,0.9909512102603912
594822,0.7945416867733002
594823,0.9445709437131882
594824,0.9876345843076706
594825,0.8220443874597549
594826,0.0011976792884524
594827,0.4701901972293854
594828,0.9609743505716324
594829,0.9907979667186736
594830,0.681085392832756
594831,0.9063955247402192
594832,0.1310435943305492
594833,0.9652372002601624
594834,0.8413532972335815
594835,0.9405969083309174
594836,0.9421087205410004
594837,0.7963405102491379
594838,0.9541702270507812
594839,0.8344193249940872
594840,0.8798030763864517
594841,0.8249105662107468
594842,0.9375071972608566
594843,0.1729432195425033
594844,0.6502086818218231
594845,0.8001025766134262
594846,0.994775488972664
594847,0.8521634340286255
594848,0.808635488152504
594849,0.9987129420042038
594850,0.9933121800422668
594851,0.9159473180770874
594852,0.9860894083976746
594853,0.9485720545053482
594854,0.8893783390522003
594855,0.7966038286685944
594856,0.9989801645278932
594857,0.9173130691051484
594858,0.8925621509552002
594859,0.95565964281559
594860,0.9785163700580596
594861,0.6318001821637154
594862,0.8635835498571396
594863,0.7464652508497238
594864,0.834057480096817
594865,0.965799868106842
594866,0.8788810074329376
594867,0.4954306110739708
594868,0.8730114251375198
594869,0.3372534327208996
594870,0.5105868652462959
594871,0.9824688583612442
594872,0.9868098199367524
594873,0.9699101001024246
594874,0.9286289215087892
594875,0.343195877969265
594876,0.99706868827343
594877,0.6650569140911102
594878,0.5150572285056114
594879,0.9928103387355804
594880,0.6586888581514359
594881,0.992375746369362
594882,0.996699556708336
594883,0.9901150315999984
594884,0.9650287330150604
594885,0.9699538201093674
594886,0.0049034497351385
594887,0.8683935552835464
594888,0.9861897081136703
594889,0.918886050581932
594890,0.9656992703676224
594891,0.9931545555591584
594892,0.9339999407529832
594893,0.9511279314756392
594894,0.9771697372198104
594895,0.9880224913358688
594896,0.9553442448377608
594897,0.879399836063385
594898,0.0124921952374279
594899,0.5784012749791145
594900,0.9212815761566162
594901,0.6750727444887161
594902,0.906050145626068
594903,0.9932471066713332
594904,0.9080945253372192
594905,0.9752821177244186
594906,0.8435335457324982
594907,0.9644839465618134
594908,0.0028934482252225
594909,0.0018758404185064
594910,0.7065822333097458
594911,0.9896697700023652
594912,0.9695623368024826
594913,0.9928137958049774
594914,0.9913032203912736
594915,0.9990059286355972
594916,0.8411727100610733
594917,0.643017366528511
594918,0.9939334094524384
594919,0.9879979640245438
594920,0.8923369497060776
594921,0.7646534442901611
594922,0.3114807829260826
594923,0.9013494253158568
594924,0.9625337719917296
594925,0.934448778629303
594926,0.9968664795160294
594927,0.954598069190979
594928,0.0346184992231428
594929,0.9897441864013672
594930,0.942060574889183
594931,0.0115925949066877
594932,0.9894153326749802
594933,0.8770748227834702
594934,0.9930139929056168
594935,0.9470754116773604
594936,0.0112322892528027
594937,0.9338960349559784
594938,0.9622419476509094
594939,0.8680972158908844
594940,0.0053359267767518
594941,0.8594699501991272
594942,0.9919666051864624
594943,0.882858470082283
594944,0.9849776476621628
594945,0.9065973609685898
594946,0.4454037696123123
594947,0.4300641492009163
594948,0.9158112853765488
594949,0.8329939991235733
594950,0.0509568294510245
594951,0.0042868926539085
594952,0.8983076810836792
594953,0.9835384488105774
594954,0.9696066826581956
594955,0.9130722284317015
594956,0.9827033132314682
594957,0.8126124739646912
594958,0.8604883402585983
594959,0.9149131625890732
594960,0.9078008234500884
594961,0.997011974453926
594962,0.9701300710439682
594963,0.8705348968505859
594964,0.968320459127426
594965,0.9490447789430618
594966,0.9813198000192642
594967,0.0153058762662112
594968,0.916723221540451
594969,0.8865725547075272
594970,0.945404589176178
594971,0.951636716723442
594972,0.9865295439958572
594973,0.3521431535482406
594974,0.9838438630104064
594975,0.0015679826610721
594976,0.7188271135091782
594977,0.9517036080360411
594978,0.9178018420934676
594979,0.8791953027248383
594980,0.9490607529878616
594981,0.8621480911970139
594982,0.9510449171066284
594983,0.9905454516410828
594984,0.966893032193184
594985,0.9950402081012726
594986,0.8945467472076416
594987,0.7222920805215836
594988,0.8281422406435013
594989,0.8446977585554123
594990,0.7884713858366013
594991,0.9395221173763276
594992,0.9543207734823228
594993,0.9048735797405244
594994,0.9856739491224288
594995,0.9988626539707184
594996,0.9930104911327362
594997,0.0340987117961049
594998,0.002364469692111
594999,0.9771192222833632
595000,0.9777019619941713
595001,0.8992798775434494
595002,0.8705826550722122
595003,0.902089700102806
595004,0.9800997376441956
595005,0.9146629869937896
595006,0.97059528529644
595007,0.9682151228189468
595008,0.8933629989624023
595009,0.9089505225419998
595010,0.8729760050773621
595011,0.7438493818044662
595012,0.8809318393468857
595013,0.3993972018361091
595014,0.9467884451150894
595015,0.8900557458400726
595016,0.9540757983922958
595017,0.967857837677002
595018,0.9825205355882644
595019,0.96748149394989
595020,0.9087998420000076
595021,0.9901348501443864
595022,0.7920354604721069
595023,0.9295557290315628
595024,0.953716680407524
595025,0.9807561188936234
595026,0.7338851243257523
595027,0.9447675049304962
595028,0.8210056722164154
595029,0.9322259724140168
595030,0.4644647762179374
595031,0.9361754208803176
595032,0.9298359155654908
595033,0.9842762798070908
595034,0.9767132103443146
595035,0.929008424282074
595036,0.6747342199087143
595037,0.9910271465778352
595038,0.7209280580282211
595039,0.5041860491037369
595040,0.9944563806056976
595041,0.853301927447319
595042,0.8063205182552338
595043,0.6086829677224159
595044,0.3923064619302749
595045,0.9886243790388108
595046,0.9859025627374648
595047,0.8720764219760895
595048,0.8847153633832932
595049,0.8215198814868927
595050,0.5047772452235222
595051,0.9575165808200836
595052,0.9656037390232086
595053,0.8696295619010925
595054,0.5661844164133072
595055,0.9534879624843596
595056,0.8412946611642838
595057,0.057215254753828
595058,0.9557632952928544
595059,0.9791544824838638
595060,0.975004643201828
595061,0.9703747183084488
595062,0.9840913116931916
595063,0.7736173421144485
595064,0.9963875114917756
595065,0.9579113274812698
595066,0.9600869566202164
595067,0.9762526452541352
595068,0.985238328576088
595069,0.5615693777799606
595070,0.9451634585857392
595071,0.4859659522771835
595072,0.9609600305557252
595073,0.99246284365654
595074,0.7950917929410934
595075,0.0221608488354831
595076,0.3293399922549724
595077,0.9449305832386016
595078,0.6256168037652969
595079,0.9537848085165024
595080,0.5359094068408012
595081,0.0880307415500283
595082,0.952555313706398
595083,0.9835253655910492
595084,0.9520385563373566
595085,0.7179045975208282
595086,0.7494162023067474
595087,0.0157618266530334
595088,0.9837242364883424
595089,0.826475977897644
595090,0.1333870906382799
595091,0.8301108032464981
595092,0.1114641949534416
595093,0.7692172676324844
595094,0.8618193119764328
595095,0.9592960774898528
595096,0.9885871708393096
595097,0.9375258535146712
595098,0.978352591395378
595099,0.9686393588781356
595100,0.6487374603748322
595101,0.9798637330532074
595102,0.0334856095723807
595103,0.9953028112649918
595104,0.9948968291282654
595105,0.9867608845233916
595106,0.4646878093481064
595107,0.6499267816543579
595108,0.9736944437026978
595109,0.8764116168022156
595110,0.917909488081932
595111,0.0041276985430158
595112,0.9723911732435226
595113,0.8802676796913147
595114,0.9148198962211608
595115,0.8390372842550278
595116,0.0211245007812976
595117,0.989924132823944
595118,0.9961992800235748
595119,0.8668973594903946
595120,0.6067555472254753
595121,0.8233094364404678
595122,0.954307347536087
595123,0.9941426664590836
595124,0.976667821407318
595125,0.9560617357492448
595126,0.8262469321489334
595127,0.9936493337154388
595128,0.9914701581001282
595129,0.98941932618618
595130,0.8739841431379318
595131,0.9217414259910583
595132,0.4044969454407692
595133,0.9685417264699936
595134,0.0018030906503554
595135,0.4791492968797683
595136,0.941229909658432
595137,0.903317615389824
595138,0.0017520927358418
595139,0.9902541190385818
595140,0.9920589774847032
595141,0.9787510484457016
595142,0.8213278353214264
595143,0.0063713883864693
595144,0.9180511385202408
595145,0.9922697395086288
595146,0.1141309160739183
595147,0.985310196876526
595148,0.9926472306251526
595149,0.7978734523057938
595150,0.7569388300180435
595151,0.8349440693855286
595152,0.9922027438879012
595153,0.9956040233373642
595154,0.636946327984333
595155,0.9962884336709976
595156,0.9841070026159286
595157,0.9833303689956664
595158,0.9210859835147858
595159,0.0681559816002845
595160,0.9352133274078368
595161,0.9706192761659622
595162,0.9173050373792648
595163,0.0149881045799702
595164,0.5064387172460556
595165,0.9961334317922592
595166,0.8615686148405075
595167,0.9002314954996109
595168,0.9327944964170456
595169,0.9831727594137192
595170,0.9019195884466172
595171,0.9818933457136154
595172,0.9066578149795532
595173,0.0655649667605757
